Part ID,Part Name,Specification,Manufacturer,O_Bar_Code,Licence_Number,Price,Quantity,Category,F_Bar_Code
P2339,Tire,Spec 1339,Manufacturer C,3636144390,LIC6625,246.98,18,Spark Plug,3.60531E+13
P2340,Battery,Spec 1340,Manufacturer C,9625170434,LIC3056,88.88,96,Alternator,1.82188E+12
P2341,Alternator,Spec 1341,Manufacturer A,5024507702,LIC9433,472.24,7,Engine,7.96611E+13
P2342,Battery,Spec 1342,Manufacturer C,2113528794,LIC4601,166.1,93,Alternator,1.37966E+13
P2343,Brake Pad,Spec 1343,Manufacturer C,3295236095,LIC5944,300.36,50,Battery,2.81459E+13
P2344,Battery,Spec 1344,Manufacturer B,1923706000,LIC2411,445.03,75,Spark Plug,1.62979E+13
P2345,Alternator,Spec 1345,Manufacturer A,7559366318,LIC5281,61.86,48,Brake Pad,1.21917E+13
P2346,Spark Plug,Spec 1346,Manufacturer B,9317170037,LIC9075,449.67,53,Brake Pad,3.56871E+13
P2347,Tire,Spec 1347,Manufacturer B,2666591563,LIC8100,385.32,36,Brake Pad,3.87011E+13
P2348,Brake Pad,Spec 1348,Manufacturer A,9433193289,LIC3810,497.49,98,Brake Pad,7.94164E+13
P2349,Spark Plug,Spec 1349,Manufacturer C,2027313919,LIC1669,367.36,22,Tire,5.56066E+13
P2350,Alternator,Spec 1350,Manufacturer B,2290914439,LIC9821,149.07,88,Alternator,9.207E+13
P2351,Tire,Spec 1351,Manufacturer B,5667275342,LIC7144,208.81,91,Tire,
P2352,Alternator,Spec 1352,Manufacturer B,4557953297,LIC4603,431.7,13,Tire,
P2353,Alternator,Spec 1353,Manufacturer B,7112344203,LIC3734,499.04,52,Tire,1.49085E+13
P2354,Brake Pad,Spec 1354,Manufacturer B,3419390339,LIC4735,342.89,35,Battery,3.26478E+12
P2355,Engine,Spec 1355,Manufacturer B,8431072348,LIC8817,312.17,43,Tire,1.47692E+13
P2356,Tire,Spec 1356,Manufacturer C,4234005969,LIC1273,218.98,11,Brake Pad,6.7258E+13
P2357,Tire,Spec 1357,Manufacturer C,6976779127,LIC5745,264.88,51,Engine,3.0279E+13
P2358,Tire,Spec 1358,Manufacturer A,3893606925,LIC3272,240.08,79,Spark Plug,3.91053E+13
P2359,Tire,Spec 1359,Manufacturer A,1256147093,LIC3586,70.24,93,Battery,4.66755E+13
P2360,Engine,Spec 1360,Manufacturer A,1210200278,LIC1731,242.33,73,Brake Pad,4.05271E+13
P2361,Alternator,Spec 1361,Manufacturer C,8836429224,LIC7858,489.87,14,Alternator,7.10739E+13
P2362,Spark Plug,Spec 1362,Manufacturer B,2844857653,LIC8234,482.36,43,Battery,6.07297E+13
P2363,Spark Plug,Spec 1363,Manufacturer A,5205446115,LIC1986,54.33,59,Battery,3.69472E+13
P2364,Alternator,Spec 1364,Manufacturer B,9082731483,LIC3284,412.05,9,Tire,7.90555E+13
P2365,Engine,Spec 1365,Manufacturer B,4968391457,LIC9614,294.63,3,Spark Plug,7.46072E+13
P2366,Tire,Spec 1366,Manufacturer B,1824874611,LIC4455,490.77,15,Engine,
P2367,Spark Plug,Spec 1367,Manufacturer C,2899896171,LIC6746,186.72,72,Alternator,
P2368,Battery,Spec 1368,Manufacturer B,2053024293,LIC1158,155.59,78,Engine,7.047E+13
P2369,Battery,Spec 1369,Manufacturer A,1321633321,LIC9444,467.47,13,Engine,1.44305E+13
P2370,Brake Pad,Spec 1370,Manufacturer B,8098465093,LIC2218,63.18,61,Alternator,8.40093E+13
P2371,Brake Pad,Spec 1371,Manufacturer A,7428713631,LIC1406,455.99,37,Alternator,8.67988E+13
P2372,Tire,Spec 1372,Manufacturer B,8331613333,LIC8622,242.03,45,Spark Plug,1.64173E+13
P2373,Brake Pad,Spec 1373,Manufacturer B,7375911913,LIC7833,254.77,62,Engine,2.60078E+13
P2374,Battery,Spec 1374,Manufacturer B,6198570372,LIC4435,216.35,4,Battery,1.71601E+12
P2375,Battery,Spec 1375,Manufacturer C,2723358232,LIC6467,296.44,53,Battery,4.25062E+13
P2376,Brake Pad,Spec 1376,Manufacturer C,3497476327,LIC8687,488.53,70,Engine,5.58302E+13
P2377,Alternator,Spec 1377,Manufacturer B,9766685076,LIC5195,186.05,53,Battery,5.65828E+13
P2378,Spark Plug,Spec 1378,Manufacturer B,6494777764,LIC7624,289.62,77,Tire,5.99905E+13
P2379,Engine,Spec 1379,Manufacturer B,9651786754,LIC4767,385.04,64,Battery,6.82162E+12
P2380,Spark Plug,Spec 1380,Manufacturer B,4385045424,LIC2833,388.08,49,Tire,9.29701E+13
P2381,Engine,Spec 1381,Manufacturer B,8779903019,LIC6738,313.17,8,Brake Pad,9.08515E+13
P2382,Battery,Spec 1382,Manufacturer B,5464029167,LIC9592,68.37,90,Battery,
P2383,Battery,Spec 1383,Manufacturer C,2157572284,LIC2821,185.43,82,Tire,
P2384,Battery,Spec 1384,Manufacturer B,3247896608,LIC7146,78.33,100,Brake Pad,
P2385,Spark Plug,Spec 1385,Manufacturer A,3445408862,LIC8419,265.39,90,Brake Pad,
P2386,Tire,Spec 1386,Manufacturer C,4783919421,LIC3942,292.43,19,Engine,6.38811E+13
P2387,Brake Pad,Spec 1387,Manufacturer C,8859671587,LIC8747,263.83,62,Tire,8.35494E+13
P2388,Spark Plug,Spec 1388,Manufacturer B,1954883729,LIC4242,135.26,100,Spark Plug,2.82532E+13
P2389,Alternator,Spec 1389,Manufacturer A,5355865993,LIC2041,396.27,44,Spark Plug,2.87751E+13
P2390,Alternator,Spec 1390,Manufacturer A,7618276038,LIC2656,413.48,96,Spark Plug,5.56747E+13
P2391,Alternator,Spec 1391,Manufacturer B,9365226405,LIC5948,98.45,87,Engine,3.08034E+13
P2392,Engine,Spec 1392,Manufacturer C,8917787370,LIC8135,364.97,1,Brake Pad,4.07676E+13
P2393,Engine,Spec 1393,Manufacturer A,8358116372,LIC6048,359.33,14,Brake Pad,8.47155E+13
P2394,Spark Plug,Spec 1394,Manufacturer C,7440302304,LIC5906,462.82,92,Spark Plug,8.87965E+13
P2395,Brake Pad,Spec 1395,Manufacturer C,6547744441,LIC6024,366.3,86,Spark Plug,7.3083E+13
P2396,Spark Plug,Spec 1396,Manufacturer B,5575048488,LIC3737,415.17,19,Brake Pad,2.12499E+13
P2397,Brake Pad,Spec 1397,Manufacturer C,6612661614,LIC5581,355.03,69,Brake Pad,1.96757E+13
P2398,Alternator,Spec 1398,Manufacturer C,5617730927,LIC9445,444.31,39,Alternator,
P2399,Battery,Spec 1399,Manufacturer B,4155582945,LIC3766,148.69,84,Tire,
P2400,Battery,Spec 1400,Manufacturer B,3688100670,LIC2620,87.49,69,Engine,
P2401,Alternator,Spec 1401,Manufacturer B,8912039530,LIC2751,449.53,76,Alternator,5.45464E+13
P2402,Spark Plug,Spec 1402,Manufacturer A,6303390286,LIC3224,258.78,74,Battery,5.46855E+13
P2403,Brake Pad,Spec 1403,Manufacturer C,8668631629,LIC2130,385.67,48,Tire,4.18633E+13
P2404,Tire,Spec 1404,Manufacturer A,7024156649,LIC2292,371.84,71,Spark Plug,3.66616E+13
P2405,Alternator,Spec 1405,Manufacturer C,4399323976,LIC6562,431.69,44,Tire,7.38346E+13
P2406,Brake Pad,Spec 1406,Manufacturer B,3348128201,LIC4170,193.02,97,Engine,8.89617E+12
P2407,Spark Plug,Spec 1407,Manufacturer C,3558920724,LIC7008,248.71,62,Alternator,7.61172E+13
P2408,Spark Plug,Spec 1408,Manufacturer A,8512745025,LIC8140,393.37,13,Tire,7.34828E+13
P2409,Alternator,Spec 1409,Manufacturer B,5464645575,LIC5869,456.27,2,Engine,1.08148E+13
P2410,Tire,Spec 1410,Manufacturer A,2943974252,LIC3076,309.57,41,Engine,
P2411,Spark Plug,Spec 1411,Manufacturer C,6799101568,LIC2462,68,70,Brake Pad,
P2412,Alternator,Spec 1412,Manufacturer B,5573218703,LIC7230,206.22,100,Engine,
P2413,Alternator,Spec 1413,Manufacturer B,4572017241,LIC5666,375.09,46,Brake Pad,9.35718E+13
P2414,Spark Plug,Spec 1414,Manufacturer C,4906239971,LIC1487,295.05,98,Battery,2.27129E+13
P2415,Spark Plug,Spec 1415,Manufacturer B,1734550185,LIC1786,91.79,39,Brake Pad,2.73776E+13
P2416,Spark Plug,Spec 1416,Manufacturer B,2202280878,LIC2929,184.74,88,Battery,8.83095E+13
P2417,Spark Plug,Spec 1417,Manufacturer A,9357410327,LIC5098,207.72,50,Spark Plug,8.76544E+13
P2418,Tire,Spec 1418,Manufacturer A,7539018024,LIC2274,432.44,55,Alternator,5.1191E+13
P2419,Engine,Spec 1419,Manufacturer A,3999894739,LIC9450,309.75,72,Brake Pad,5.24264E+13
P2420,Spark Plug,Spec 1420,Manufacturer C,4070602373,LIC7107,109.05,60,Battery,7.4615E+13
P2421,Brake Pad,Spec 1421,Manufacturer C,6636172189,LIC2079,134.42,66,Spark Plug,1.74516E+12
P2422,Battery,Spec 1422,Manufacturer B,9138922631,LIC9435,268.22,28,Brake Pad,7.71019E+13
P2423,Tire,Spec 1423,Manufacturer C,6120512635,LIC3322,217.77,2,Spark Plug,2.33905E+13
P2424,Alternator,Spec 1424,Manufacturer B,4430270844,LIC5553,222.56,18,Alternator,6.7762E+13
P2425,Tire,Spec 1425,Manufacturer C,1361432476,LIC4293,95.92,12,Brake Pad,5.91204E+13
P2426,Alternator,Spec 1426,Manufacturer C,7651841497,LIC2107,410.11,69,Battery,9.88397E+13
P2427,Alternator,Spec 1427,Manufacturer A,6785980201,LIC6421,443.15,22,Engine,
P2428,Tire,Spec 1428,Manufacturer B,8327469340,LIC8402,137.47,43,Brake Pad,
P2429,Brake Pad,Spec 1429,Manufacturer B,2309991010,LIC9231,470.47,6,Engine,
P2430,Tire,Spec 1430,Manufacturer A,8806478158,LIC1162,440.04,37,Tire,8.34062E+13
P2431,Tire,Spec 1431,Manufacturer C,6774405171,LIC6662,434.42,90,Spark Plug,2.60383E+13
P2432,Spark Plug,Spec 1432,Manufacturer A,2181535441,LIC3991,127.44,81,Tire,3.24979E+13
P2433,Spark Plug,Spec 1433,Manufacturer C,3315019918,LIC7805,239.85,87,Engine,8.22071E+13
P2434,Brake Pad,Spec 1434,Manufacturer C,9771639504,LIC3744,200.98,99,Alternator,3.67992E+13
P2435,Brake Pad,Spec 1435,Manufacturer A,5530048764,LIC9607,242.56,69,Battery,2.70466E+13
P2436,Brake Pad,Spec 1436,Manufacturer B,2664843928,LIC6832,161.48,50,Battery,3.70989E+12
P2437,Brake Pad,Spec 1437,Manufacturer A,8946980902,LIC7974,276.64,86,Alternator,4.97202E+13
P2438,Engine,Spec 1438,Manufacturer B,7586991564,LIC8970,106.46,74,Engine,7.72949E+13
P2439,Battery,Spec 1439,Manufacturer C,3025766623,LIC4648,338.91,35,Spark Plug,9.49847E+13
P2440,Spark Plug,Spec 1440,Manufacturer A,4407210390,LIC7054,401.98,88,Tire,9.66896E+13
P2441,Spark Plug,Spec 1441,Manufacturer B,7840519193,LIC5769,58.19,94,Engine,4.19092E+13
P2442,Battery,Spec 1442,Manufacturer C,5051810707,LIC5794,207.51,77,Battery,1.69742E+13
P2443,Tire,Spec 1443,Manufacturer B,2932029676,LIC2841,321,35,Battery,1.53681E+13
P2444,Battery,Spec 1444,Manufacturer C,3700823716,LIC4499,387.14,53,Spark Plug,3.8362E+13
P2445,Brake Pad,Spec 1445,Manufacturer A,6730134579,LIC5804,168.44,98,Battery,1.85997E+13
P2446,Spark Plug,Spec 1446,Manufacturer A,7060720911,LIC4925,375.31,26,Spark Plug,
P2447,Spark Plug,Spec 1447,Manufacturer C,5060934682,LIC9581,126.71,31,Battery,
P2448,Tire,Spec 1448,Manufacturer A,4983072971,LIC1187,416.12,84,Tire,8.16048E+13
P2449,Alternator,Spec 1449,Manufacturer B,9655076562,LIC3815,458.52,32,Alternator,2.07453E+13
P2450,Brake Pad,Spec 1450,Manufacturer A,3794629265,LIC3255,63.67,1,Alternator,9.37516E+13
P2451,Tire,Spec 1451,Manufacturer C,9171569968,LIC4981,495.13,47,Spark Plug,7.52462E+13
P2452,Engine,Spec 1452,Manufacturer A,3844311262,LIC9659,455.77,33,Alternator,1.88367E+13
P2453,Engine,Spec 1453,Manufacturer C,3905722640,LIC4308,479.53,41,Brake Pad,5.24946E+13
P2454,Spark Plug,Spec 1454,Manufacturer C,3148800694,LIC4906,260.93,38,Battery,9.67339E+13
P2455,Tire,Spec 1455,Manufacturer C,3015209222,LIC8210,182.93,93,Alternator,8.59942E+13
P2456,Brake Pad,Spec 1456,Manufacturer B,2442266626,LIC1677,276.05,9,Battery,1.36151E+13
P2457,Battery,Spec 1457,Manufacturer C,6509585205,LIC2242,352.39,20,Spark Plug,1.97232E+13
P2458,Battery,Spec 1458,Manufacturer A,7154259480,LIC2809,100.06,91,Alternator,3.26347E+13
P2459,Battery,Spec 1459,Manufacturer A,6662644318,LIC4411,378.8,19,Tire,9.49719E+13
P2460,Tire,Spec 1460,Manufacturer A,8503459952,LIC1366,82.4,46,Alternator,
P2461,Brake Pad,Spec 1461,Manufacturer C,9470695909,LIC1341,494.65,65,Tire,5.284E+12
P2462,Battery,Spec 1462,Manufacturer A,7499653881,LIC4506,417.08,82,Spark Plug,8.70578E+13
P2463,Tire,Spec 1463,Manufacturer A,9620942242,LIC5038,80.02,7,Alternator,7.73752E+13
P2464,Spark Plug,Spec 1464,Manufacturer A,2927799212,LIC9250,409.52,90,Tire,6.17046E+13
P2465,Engine,Spec 1465,Manufacturer B,7031249502,LIC2489,389.42,10,Spark Plug,9.07799E+13
P2466,Spark Plug,Spec 1466,Manufacturer C,6887130549,LIC9778,444,4,Engine,2.27781E+13
P2467,Engine,Spec 1467,Manufacturer C,3841811465,LIC6662,414.6,31,Engine,8.87733E+12
P2468,Battery,Spec 1468,Manufacturer C,6290673291,LIC8362,462.58,15,Tire,9.92867E+13
P2469,Spark Plug,Spec 1469,Manufacturer A,5864511737,LIC7426,284.49,98,Spark Plug,
P2470,Alternator,Spec 1470,Manufacturer A,6991732845,LIC7328,468.52,42,Tire,
P2471,Alternator,Spec 1471,Manufacturer B,2802148252,LIC5444,454.9,58,Brake Pad,1.99826E+13
P2472,Engine,Spec 1472,Manufacturer C,2020004460,LIC4231,389.2,56,Engine,5.35447E+12
P2473,Tire,Spec 1473,Manufacturer B,2715957921,LIC8792,50.44,21,Battery,6.52302E+13
P2474,Brake Pad,Spec 1474,Manufacturer B,5405023375,LIC7651,68.65,19,Spark Plug,4.76865E+13
P2475,Engine,Spec 1475,Manufacturer A,6651250601,LIC4277,421.47,42,Spark Plug,3.15882E+13
P2476,Tire,Spec 1476,Manufacturer B,7515219290,LIC5965,425.95,27,Battery,9.95266E+13
P2477,Engine,Spec 1477,Manufacturer B,3111706385,LIC9732,183.8,16,Engine,3.7086E+13
P2478,Spark Plug,Spec 1478,Manufacturer A,7305951859,LIC2904,95.18,45,Engine,
P2479,Brake Pad,Spec 1479,Manufacturer B,7427369340,LIC3750,61.27,26,Brake Pad,3.86901E+13
P2480,Engine,Spec 1480,Manufacturer C,4882181157,LIC7879,285.16,99,Spark Plug,3.59584E+13
P2481,Battery,Spec 1481,Manufacturer C,2718150659,LIC8845,243.25,29,Alternator,3.0199E+13
P2482,Alternator,Spec 1482,Manufacturer C,8952712123,LIC8001,71.42,38,Engine,5.93232E+13
P2483,Battery,Spec 1483,Manufacturer A,3276744456,LIC2489,448.48,40,Spark Plug,5.75323E+13
P2484,Engine,Spec 1484,Manufacturer A,3355996906,LIC2657,416.11,51,Battery,1.55493E+13
P2485,Tire,Spec 1485,Manufacturer A,1106917165,LIC9854,287.51,68,Tire,7.1463E+13
P2486,Spark Plug,Spec 1486,Manufacturer A,6934661115,LIC2334,81.62,36,Brake Pad,7.21757E+13
P2487,Tire,Spec 1487,Manufacturer C,9059795051,LIC4431,352.44,2,Spark Plug,1.48017E+13
P2488,Engine,Spec 1488,Manufacturer C,3845508042,LIC9742,220.56,24,Brake Pad,5.15329E+12
P2489,Tire,Spec 1489,Manufacturer B,2331448575,LIC1807,320.35,28,Brake Pad,1.11869E+13
P2490,Battery,Spec 1490,Manufacturer B,3067297326,LIC4864,493.34,25,Brake Pad,
P2491,Tire,Spec 1491,Manufacturer C,9961287252,LIC4518,54.45,16,Engine,
P2492,Battery,Spec 1492,Manufacturer B,5147365278,LIC8856,456.58,23,Spark Plug,
P2493,Alternator,Spec 1493,Manufacturer C,4552521659,LIC1767,489.55,67,Brake Pad,
P2494,Engine,Spec 1494,Manufacturer C,2785730237,LIC6992,441.88,12,Spark Plug,
P2495,Spark Plug,Spec 1495,Manufacturer A,6007379548,LIC5734,209.23,1,Battery,
P2496,Battery,Spec 1496,Manufacturer B,2397873497,LIC3543,469.87,52,Brake Pad,2.80877E+13
P2497,Brake Pad,Spec 1497,Manufacturer B,4911271786,LIC9044,161.61,83,Battery,1.14349E+13
P2498,Battery,Spec 1498,Manufacturer B,8053782035,LIC5884,469.51,59,Brake Pad,3.70467E+13
P2499,Brake Pad,Spec 1499,Manufacturer A,9983014502,LIC5446,426.57,45,Spark Plug,34790805101
P2500,Engine,Spec 1500,Manufacturer B,1413518797,LIC7442,317.29,73,Spark Plug,8.44023E+13
P2501,Tire,Spec 1501,Manufacturer C,6914232070,LIC1610,288.22,73,Spark Plug,2.86938E+13
P2502,Battery,Spec 1502,Manufacturer B,9457479083,LIC6851,142.4,52,Spark Plug,7.51336E+13
P2503,Brake Pad,Spec 1503,Manufacturer A,3033710407,LIC8288,144.71,59,Battery,7.00828E+13
P2504,Engine,Spec 1504,Manufacturer A,7986479865,LIC3954,336.94,38,Tire,2.75142E+13
P2505,Engine,Spec 1505,Manufacturer A,8437033845,LIC3002,282.72,95,Spark Plug,7.07933E+13
P2506,Battery,Spec 1506,Manufacturer C,6127851817,LIC8451,282.83,28,Spark Plug,8.9843E+13
P2507,Engine,Spec 1507,Manufacturer B,9147711166,LIC2679,159.72,20,Brake Pad,4.88727E+12
P2508,Battery,Spec 1508,Manufacturer C,6747025845,LIC3097,492.16,59,Engine,8.289E+13
P2509,Engine,Spec 1509,Manufacturer C,6533495316,LIC8175,58.66,91,Tire,8.99267E+13
P2510,Engine,Spec 1510,Manufacturer B,1596881947,LIC2231,338.78,67,Alternator,8.33131E+13
P2511,Battery,Spec 1511,Manufacturer C,9570435148,LIC6194,89.26,75,Engine,5.19029E+13
P2512,Engine,Spec 1512,Manufacturer B,8889275123,LIC5531,224.81,86,Alternator,3.69878E+13
P2513,Brake Pad,Spec 1513,Manufacturer A,7542572575,LIC3448,72.52,84,Tire,
P2514,Engine,Spec 1514,Manufacturer A,2251120532,LIC3704,357.49,34,Battery,
P2515,Brake Pad,Spec 1515,Manufacturer B,5662964325,LIC3313,229.91,61,Alternator,3.13568E+13
P2516,Engine,Spec 1516,Manufacturer C,1716689822,LIC8558,476.71,97,Spark Plug,3.10361E+12
P2517,Battery,Spec 1517,Manufacturer C,9575204663,LIC5555,139.16,41,Alternator,3.02752E+13
P2518,Engine,Spec 1518,Manufacturer C,6720443998,LIC3179,376.91,59,Battery,1.73148E+12
P2519,Brake Pad,Spec 1519,Manufacturer C,2030694572,LIC5578,354.72,41,Tire,9.84229E+13
P2520,Alternator,Spec 1520,Manufacturer B,6468692081,LIC5161,213.65,37,Spark Plug,6.30635E+13
P2521,Alternator,Spec 1521,Manufacturer B,4434560700,LIC5646,324.63,65,Alternator,5.5111E+13
P2522,Spark Plug,Spec 1522,Manufacturer B,2696940564,LIC2409,450.61,72,Spark Plug,9.6416E+13
P2523,Tire,Spec 1523,Manufacturer B,5453581660,LIC8194,451.35,85,Spark Plug,7.23008E+13
P2524,Alternator,Spec 1524,Manufacturer C,9352648181,LIC8121,174.46,40,Alternator,8.38846E+11
P2525,Alternator,Spec 1525,Manufacturer A,8738260394,LIC8364,474.67,14,Engine,9.34792E+13
P2526,Alternator,Spec 1526,Manufacturer A,3649981859,LIC5143,139.88,78,Battery,2.10293E+13
P2527,Brake Pad,Spec 1527,Manufacturer C,5597511123,LIC2346,389.94,5,Brake Pad,5.08606E+13
P2528,Battery,Spec 1528,Manufacturer C,7527664684,LIC1789,86.1,61,Battery,9.08677E+13
P2529,Battery,Spec 1529,Manufacturer B,3224774070,LIC4823,441.63,46,Battery,2.08527E+13
P2530,Brake Pad,Spec 1530,Manufacturer B,3873514195,LIC5198,132.6,46,Engine,3.42382E+13
P2531,Engine,Spec 1531,Manufacturer B,2293054624,LIC5274,134.85,99,Engine,8.13154E+13
P2532,Spark Plug,Spec 1532,Manufacturer B,2775037524,LIC1880,146.81,69,Spark Plug,5.52117E+13
P2533,Brake Pad,Spec 1533,Manufacturer B,5636334607,LIC3105,132.02,8,Battery,2.71492E+13
P2534,Brake Pad,Spec 1534,Manufacturer C,1324832808,LIC7060,245.75,2,Battery,1.85345E+13
P2535,Brake Pad,Spec 1535,Manufacturer C,3338038748,LIC6242,324.84,12,Alternator,1.1358E+13
P2536,Spark Plug,Spec 1536,Manufacturer C,1659189654,LIC6445,403.42,90,Alternator,3.90714E+13
P2537,Alternator,Spec 1537,Manufacturer A,7715291567,LIC9091,75.77,40,Alternator,1.19475E+13
P2538,Brake Pad,Spec 1538,Manufacturer A,3285637527,LIC9703,157.1,28,Engine,6.96499E+12
P2539,Brake Pad,Spec 1539,Manufacturer A,7340667669,LIC2991,225.63,96,Brake Pad,9.49846E+12
P2540,Battery,Spec 1540,Manufacturer A,2902368673,LIC8811,97.67,86,Battery,5.78629E+13
P2541,Engine,Spec 1541,Manufacturer C,1654477067,LIC9988,145.6,69,Tire,9.5221E+13
P2542,Tire,Spec 1542,Manufacturer B,3351988082,LIC3003,485.37,74,Brake Pad,1.20762E+13
P2543,Spark Plug,Spec 1543,Manufacturer A,2115438048,LIC5858,268.8,80,Tire,8.0887E+13
P2544,Brake Pad,Spec 1544,Manufacturer C,5988965786,LIC7121,476.22,98,Tire,8.22404E+12
P2545,Alternator,Spec 1545,Manufacturer C,5998538397,LIC3209,396.88,6,Spark Plug,4.56408E+13
P2546,Brake Pad,Spec 1546,Manufacturer B,1112955855,LIC3438,235.84,99,Battery,8.90355E+13
P2547,Brake Pad,Spec 1547,Manufacturer C,6515688438,LIC3938,485.75,86,Alternator,5.27862E+13
P2548,Battery,Spec 1548,Manufacturer C,1576620982,LIC6605,408.74,68,Battery,4.88109E+13
P2549,Engine,Spec 1549,Manufacturer A,4562081516,LIC7132,56.51,66,Engine,
P2550,Battery,Spec 1550,Manufacturer B,4618433343,LIC3849,200.9,89,Battery,
P2551,Alternator,Spec 1551,Manufacturer C,9588533026,LIC7160,117.46,83,Tire,
P2552,Battery,Spec 1552,Manufacturer A,3672491518,LIC7356,342.79,78,Tire,5.03266E+13
P2553,Engine,Spec 1553,Manufacturer B,5190114358,LIC4345,328.12,61,Brake Pad,5.76702E+13
P2554,Battery,Spec 1554,Manufacturer C,4317936080,LIC7392,373.36,49,Tire,8.57797E+13
P2555,Alternator,Spec 1555,Manufacturer A,2695129975,LIC9661,215.45,59,Spark Plug,1.51019E+13
P2556,Alternator,Spec 1556,Manufacturer A,9688207376,LIC9743,470.31,57,Brake Pad,7.47459E+13
P2557,Spark Plug,Spec 1557,Manufacturer B,4666219927,LIC8127,374.99,55,Tire,6.28158E+13
P2558,Engine,Spec 1558,Manufacturer C,6827018770,LIC2750,401.94,43,Alternator,1.55246E+13
P2559,Alternator,Spec 1559,Manufacturer B,2941725471,LIC6025,253.22,15,Tire,9.64624E+13
P2560,Alternator,Spec 1560,Manufacturer B,5202264636,LIC3220,134.29,76,Spark Plug,5.74511E+12
P2561,Alternator,Spec 1561,Manufacturer C,5311028273,LIC3718,106.04,59,Battery,3.5746E+13
P2562,Spark Plug,Spec 1562,Manufacturer B,4616306586,LIC3392,177.16,16,Battery,2.01615E+13
P2563,Engine,Spec 1563,Manufacturer C,5165181862,LIC8241,162.45,37,Alternator,6.02138E+13
P2564,Battery,Spec 1564,Manufacturer C,9855667791,LIC8345,289.88,41,Brake Pad,1.29207E+13
P2565,Brake Pad,Spec 1565,Manufacturer A,8696839225,LIC2877,286.85,45,Brake Pad,4.85071E+13
P2566,Tire,Spec 1566,Manufacturer C,3311251693,LIC2828,146.46,89,Spark Plug,
P2567,Spark Plug,Spec 1567,Manufacturer C,2465334616,LIC8897,467.8,71,Brake Pad,
P2568,Engine,Spec 1568,Manufacturer B,9058269756,LIC2255,380.37,26,Engine,
P2569,Spark Plug,Spec 1569,Manufacturer A,2756246691,LIC6709,203.16,96,Spark Plug,
P2570,Engine,Spec 1570,Manufacturer C,8897120655,LIC3481,88.61,28,Brake Pad,9.55264E+13
P2571,Battery,Spec 1571,Manufacturer C,1561212374,LIC5100,239.31,48,Tire,5.36573E+13
P2572,Brake Pad,Spec 1572,Manufacturer A,6076261196,LIC8205,306.44,98,Battery,8.89506E+13
P2573,Spark Plug,Spec 1573,Manufacturer C,2245459949,LIC3522,194.25,28,Spark Plug,2.00499E+13
P2574,Alternator,Spec 1574,Manufacturer A,7020731501,LIC5271,237.87,67,Brake Pad,3.20733E+12
P2575,Spark Plug,Spec 1575,Manufacturer A,9873841016,LIC3475,180.85,41,Alternator,6.50101E+13
P2576,Battery,Spec 1576,Manufacturer B,4952581770,LIC3675,59.78,99,Battery,4.20474E+13
P2577,Battery,Spec 1577,Manufacturer B,7386261186,LIC9050,116.28,58,Tire,7.18578E+12
P2578,Engine,Spec 1578,Manufacturer B,1481900609,LIC3167,477.46,68,Alternator,6.41595E+13
P2579,Battery,Spec 1579,Manufacturer A,7128243607,LIC3190,159.45,89,Brake Pad,7.32059E+13
P2580,Brake Pad,Spec 1580,Manufacturer A,7979999328,LIC1479,485.82,94,Engine,3.2294E+13
P2581,Brake Pad,Spec 1581,Manufacturer C,3514327304,LIC6820,273.26,46,Battery,7.79936E+13
P2582,Brake Pad,Spec 1582,Manufacturer C,2178941660,LIC8055,456.89,8,Brake Pad,4.69445E+13
P2583,Tire,Spec 1583,Manufacturer B,8659993831,LIC5734,317.9,87,Tire,7.78161E+13
P2584,Brake Pad,Spec 1584,Manufacturer B,9614987185,LIC1408,89.54,12,Tire,3.41579E+13
P2585,Spark Plug,Spec 1585,Manufacturer A,9637638364,LIC3412,466.25,69,Alternator,
P2586,Battery,Spec 1586,Manufacturer B,9621726818,LIC8136,302.52,51,Engine,
P2587,Alternator,Spec 1587,Manufacturer B,7435483178,LIC8661,56.62,29,Tire,
P2588,Spark Plug,Spec 1588,Manufacturer C,5690179331,LIC2665,344.17,81,Spark Plug,2.18E+13
P2589,Battery,Spec 1589,Manufacturer B,5504771801,LIC6544,360.63,83,Engine,8.55746E+13
P2590,Tire,Spec 1590,Manufacturer A,8199197526,LIC8629,360.95,49,Tire,8.35566E+13
P2591,Brake Pad,Spec 1591,Manufacturer B,6524925152,LIC6537,258.22,91,Battery,9.14077E+13
P2592,Battery,Spec 1592,Manufacturer C,4920746213,LIC8869,221.99,47,Battery,6.92143E+13
P2593,Engine,Spec 1593,Manufacturer B,9890405778,LIC4344,320.24,7,Engine,7.17187E+13
P2594,Engine,Spec 1594,Manufacturer C,5270381558,LIC1101,67.72,42,Brake Pad,9.77606E+11
P2595,Tire,Spec 1595,Manufacturer A,9862363536,LIC5875,322.31,92,Brake Pad,4.08324E+13
P2596,Spark Plug,Spec 1596,Manufacturer B,7618870146,LIC1090,339.08,46,Battery,6.11567E+13
P2597,Spark Plug,Spec 1597,Manufacturer B,7501214314,LIC9434,349.47,76,Alternator,6.81144E+13
P2598,Spark Plug,Spec 1598,Manufacturer B,2482797018,LIC3306,485.93,81,Battery,8.40382E+13
P2599,Spark Plug,Spec 1599,Manufacturer B,4847180134,LIC6793,138.2,21,Battery,7.00084E+11
